,10K,10Q,8K,cik,exchanges,firm_name,fiscal_end,sic_code,sic_description,tickers
2861,1.0,1.0,1.0,0001040130,['Nasdaq'],PETMED EXPRESS INC,0331,5912,Retail-Drug Stores and Proprietary Stores,['PETS']
2862,1.0,1.0,1.0,0000834365,['Nasdaq'],BIOLIFE SOLUTIONS INC,1231,3845,Electromedical & Electrotherapeutic Apparatus,['BLFS']
2863,0.0,0.0,0.0,0001879248,"['Nasdaq', 'Nasdaq']",Ads-Tec Energy Public Ltd Co,1231,3790,Miscellaneous Transportation Equipment,"['ADSE', 'ADSEW']"
2864,1.0,1.0,1.0,0000747435,['OTC'],"ALUF HOLDINGS, INC.",1231,7374,Services-Computer Processing & Data Preparation,['AHIX']
2865,1.0,1.0,1.0,0001841734,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Glass Houses Acquisition Corp.,1231,6770,Blank Checks,"['GLHA', 'GLHAU', 'GLHAW']"
2866,1.0,1.0,1.0,0001283699,['Nasdaq'],"T-Mobile US, Inc.",1231,4812,Radiotelephone Communications,['TMUS']
2867,1.0,1.0,1.0,0001813814,['Nasdaq'],Mind Medicine (MindMed) Inc.,1231,2833,Medicinal Chemicals & Botanical Products,['MNMD']
2868,1.0,1.0,1.0,0000910108,"['NYSE', 'NYSE']",LXP Industrial Trust,1231,6798,Real Estate Investment Trusts,"['LXP', 'LXP-PC']"
2869,1.0,1.0,1.0,0000070487,['Nasdaq'],NATIONAL RESEARCH CORP,1231,8731,Services-Commercial Physical & Biological Research,['NRC']
2870,1.0,1.0,1.0,0001836259,"['Nasdaq', 'Nasdaq', 'Nasdaq']",SportsTek Acquisition Corp.,1231,6770,Blank Checks,"['SPTK', 'SPTKU', 'SPTKW']"
2871,0.0,0.0,1.0,0000891038,['NYSE'],BLACKROCK MUNIYIELD PENNSYLVANIA QUALITY FUND,0630,,,['MPA']
2872,1.0,1.0,1.0,0000104918,['NYSE'],AVISTA CORP,1231,4931,Electric & Other Services Combined,['AVA']
2873,0.0,0.0,0.0,0001386716,['Nasdaq'],Star Bulk Carriers Corp.,1231,4412,Deep Sea Foreign Transportation of  Freight,['SBLK']
2874,1.0,1.0,1.0,0001652842,[''],TrueNorth Quantum Inc.,1231,0100,Agricultural Production-Crops,['URYL']
2875,0.0,0.0,0.0,0001370496,"['', 'OTC']",Medallion Resources Ltd,0331,3330,Primary Smelting & Refining of  Nonferrous Metals,"['MDL', 'MLLOF']"
2876,1.0,1.0,1.0,0001772695,['NYSE'],Sunnova Energy International Inc.,1231,4931,Electric & Other Services Combined,['NOVA']
2877,0.0,0.0,0.0,0001872812,"['Nasdaq', 'Nasdaq']",TC BioPharm (Holdings) plc,1231,2836,"Biological Products, (No Diagnostic Substances)","['TCBP', 'TCBPW']"
2878,0.0,0.0,0.0,0001086313,['OTC'],SFLMaven Corp.,1231,5961,Retail-Catalog & Mail-Order Houses,['SFLM']
2879,1.0,1.0,1.0,0001442626,['NYSE'],"Bluerock Residential Growth REIT, Inc.",1231,6798,Real Estate Investment Trusts,['BRG']
2880,1.0,1.0,1.0,0001042418,['OTC'],"Inhibitor Therapeutics, Inc.",1231,8731,Services-Commercial Physical & Biological Research,['INTI']
2881,1.0,1.0,1.0,0001615999,['OTC'],"NEUROPATHIX, INC.",1231,2834,Pharmaceutical Preparations,['NPTX']
2882,0.0,0.0,0.0,0001794846,"['NYSE', 'NYSE', 'Nasdaq', 'NYSE', 'NYSE']",Atlas Corp.,1231,4412,Deep Sea Foreign Transportation of  Freight,"['ATCO', 'ATCO-PD', 'ATCOL', 'ATCO-PI', 'ATCO-PH']"
2883,1.0,1.0,1.0,0001874495,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Forbion European Acquisition Corp.,1231,6770,Blank Checks,"['FRBN', 'FRBNW', 'FRBNU']"
2884,1.0,1.0,1.0,0000027419,['NYSE'],TARGET CORP,0201,5331,Retail-Variety Stores,['TGT']
2885,1.0,1.0,1.0,0001627041,[''],VISIBER57 CORP.,0831,7372,Services-Prepackaged Software,['VCOR']
2886,1.0,1.0,1.0,0001794515,['Nasdaq'],ZoomInfo Technologies Inc.,1231,7372,Services-Prepackaged Software,['ZI']
2887,1.0,1.0,1.0,0001557746,['Nasdaq'],"Aclaris Therapeutics, Inc.",1231,2834,Pharmaceutical Preparations,['ACRS']
2888,1.0,1.0,1.0,0001848000,"['Nasdaq', 'Nasdaq']",Lakeshore Acquisition I Corp.,1231,6770,Blank Checks,"['LAAA', 'LAAAW']"
2889,1.0,1.0,1.0,0000885978,['NYSE'],U S PHYSICAL THERAPY INC /NV,1231,8000,Services-Health Services,['USPH']
2890,1.0,1.0,1.0,0001513818,['Nasdaq'],"Aravive, Inc.",1231,2834,Pharmaceutical Preparations,['ARAV']
2891,0.0,0.0,0.0,0000908187,['NYSE'],"PCM FUND, INC.",0630,,,['PCM']
2892,1.0,1.0,1.0,0000877212,['Nasdaq'],ZEBRA TECHNOLOGIES CORP,1231,3560,General Industrial Machinery & Equipment,['ZBRA']
2893,1.0,1.0,1.0,0001368622,['Nasdaq'],AeroVironment Inc,0430,3721,Aircraft,['AVAV']
2894,1.0,1.0,1.0,0000884144,['Nasdaq'],ASURE SOFTWARE INC,1231,7373,Services-Computer Integrated Systems Design,['ASUR']
2895,0.0,0.0,0.0,0001546383,['Nasdaq'],JX Luxventure Ltd,1231,5130,"Wholesale-Apparel, Piece Goods & Notions",['LLL']
2896,1.0,1.0,1.0,0000004457,['Nasdaq'],AMERCO /NV/,0331,7510,Services-Auto Rental & Leasing (No Drivers),['UHAL']
2897,1.0,1.0,1.0,0001754820,['NYSE'],"Desktop Metal, Inc.",1231,3559,"Special Industry Machinery, NEC",['DM']
2898,0.0,0.0,0.0,0001016838,['Nasdaq'],RADCOM LTD,1231,3577,"Computer Peripheral Equipment, NEC",['RDCM']
2899,1.0,1.0,1.0,0000071557,['OTC'],"Nuvera Communications, Inc.",1231,4813,Telephone Communications (No Radiotelephone),['NUVR']
2900,1.0,1.0,1.0,0000315213,['NYSE'],ROBERT HALF INTERNATIONAL INC.,1231,7363,Services-Help Supply Services,['RHI']
2901,1.0,1.0,1.0,0001725430,['Nasdaq'],GBS Inc.,0630,3841,Surgical & Medical Instruments & Apparatus,['GBS']
2902,0.0,0.0,0.0,0001773250,['NYSE'],MAVERIX METALS INC.,1231,1040,Gold and Silver Ores,['MMX']
2903,1.0,1.0,1.0,0000924396,['OTC'],"Descrypto Holdings, Inc.",0731,7990,Services-Miscellaneous Amusement & Recreation,['DSRO']
2904,0.0,0.0,0.0,0001067428,"['NYSE', 'OTC']",ANGLOGOLD ASHANTI LTD,1231,1040,Gold and Silver Ores,"['AU', 'AULGF']"
2905,1.0,1.0,1.0,0000004904,"['Nasdaq', 'Nasdaq']",AMERICAN ELECTRIC POWER CO INC,1231,4911,Electric Services,"['AEP', 'AEPPZ']"
2906,1.0,1.0,1.0,0001564708,"['Nasdaq', 'Nasdaq']",NEWS CORP,0630,2711,Newspapers: Publishing or  Publishing & Printing,"['NWSA', 'NWS']"
2907,1.0,1.0,1.0,0001512927,[''],"China United Insurance Service, Inc.",1231,6411,"Insurance Agents, Brokers & Service",['CUII']
2908,1.0,1.0,1.0,0001477246,['Nasdaq'],S&W Seed Co,0630,0100,Agricultural Production-Crops,['SANW']
2909,0.0,0.0,0.0,0001781193,['Nasdaq'],QUHUO Ltd,1231,7389,"Services-Business Services, NEC",['QH']
2910,1.0,1.0,1.0,0001739940,['NYSE'],Cigna Corp,1231,6324,Hospital & Medical Service Plans,['CI']
2911,1.0,1.0,1.0,0000922612,['Nasdaq'],SCHMITT INDUSTRIES INC,0531,3823,"Industrial Instruments For Measurement, Display, and Control",['SMIT']
2912,1.0,1.0,1.0,0001075415,"['Nasdaq', 'Nasdaq', 'Nasdaq']",DIVERSIFIED HEALTHCARE TRUST,1231,6798,Real Estate Investment Trusts,"['DHC', 'DHCNI', 'DHCNL']"
2913,1.0,1.0,1.0,0001077428,"['Nasdaq', 'Nasdaq']",TEXAS CAPITAL BANCSHARES INC/TX,1231,6022,State Commercial Banks,"['TCBI', 'TCBIO']"
2914,0.0,0.0,0.0,0001047564,['OTC'],Magyar Telekom Plc.,1231,4899,"Communications Services, NEC",['MYTAY']
2915,1.0,1.0,1.0,0001858684,"['NYSE', 'NYSE', 'NYSE']",ST Energy Transition I Ltd.,1231,6770,Blank Checks,"['STET', 'STET-WT', 'STET-UN']"
2916,1.0,1.0,1.0,0001843162,['Nasdaq'],Silver Spike Investment Corp.,0331,,,['SSIC']
2917,0.0,0.0,0.0,0000909112,['NYSE'],TEMPLETON EMERGING MARKETS INCOME FUND,1231,,,['TEI']
2918,1.0,1.0,1.0,0000716314,['NYSE'],GRAHAM CORP,0331,3560,General Industrial Machinery & Equipment,['GHM']
2919,0.0,0.0,1.0,0001843477,"['', 'Nasdaq']",Spring Valley Acquisition Corp. II,1231,6770,Blank Checks,"['SVII', 'SVIIU']"
2920,0.0,0.0,0.0,0001774983,"['Nasdaq', 'Nasdaq']",Brooge Energy Ltd,1231,2911,Petroleum Refining,"['BROG', 'BROGW']"
2921,1.0,1.0,1.0,0001659166,['NYSE'],Fortive Corp,1231,3823,"Industrial Instruments For Measurement, Display, and Control",['FTV']
2922,1.0,1.0,1.0,0001086082,['OTC'],"CANNAPOWDER, INC.",1231,2834,Pharmaceutical Preparations,['CAVG']
2923,1.0,1.0,1.0,0001849580,['NYSE'],Waverley Capital Acquisition Corp. 1,1231,6770,Blank Checks,['WAVC']
2924,1.0,1.0,1.0,0000751365,['Nasdaq'],VIRCO MFG CORPORATION,0131,2531,Public Bldg & Related Furniture,['VIRC']
2925,1.0,1.0,1.0,0001071840,['OTC'],"SolarWindow Technologies, Inc.",0831,2860,Industrial Organic Chemicals,['WNDW']
2926,1.0,1.0,1.0,0001018963,['NYSE'],ATI INC,1231,3317,Steel Pipe & Tubes,['ATI']
2927,1.0,1.0,1.0,0001019671,['Nasdaq'],SEACHANGE INTERNATIONAL INC,0131,7372,Services-Prepackaged Software,['SEAC']
2928,0.0,0.0,1.0,0001259708,['NYSE'],"BLACKROCK FLOATING RATE INCOME STRATEGIES FUND, INC.",,,,['FRA']
2929,1.0,1.0,1.0,0000918646,['NYSE'],EAGLE MATERIALS INC,0331,3241,"Cement, Hydraulic",['EXP']
2930,0.0,0.0,0.0,0000793040,"['NYSE', 'NYSE']",ELLSWORTH GROWTH & INCOME FUND LTD,0930,,,"['ECF', 'ECF-PA']"
2931,1.0,1.0,1.0,0001315257,['NYSE'],Koppers Holdings Inc.,1231,2400,Lumber & Wood Products (No Furniture),['KOP']
2932,1.0,1.0,1.0,0001847064,"['NYSE', 'NYSE', 'NYSE']",Colombier Acquisition Corp.,1231,6770,Blank Checks,"['CLBR', 'CLBR-UN', 'CLBR-WT']"
2933,1.0,1.0,1.0,0000750574,['Nasdaq'],"AUBURN NATIONAL BANCORPORATION, INC",1231,6022,State Commercial Banks,['AUBN']
2934,1.0,1.0,1.0,0001674862,['NYSE'],ASHLAND INC.,0930,5160,Wholesale-Chemicals & Allied Products,['ASH']
2935,1.0,1.0,1.0,0001723788,['OTC'],Bitwise 10 Crypto Index Fund,1231,6221,Commodity Contracts Brokers & Dealers,['BITW']
2936,0.0,0.0,0.0,0001882607,['Nasdaq'],"ALPINE SUMMIT ENERGY PARTNERS, INC.",1231,1311,Crude Petroleum & Natural Gas,['ALPS']
2937,0.0,0.0,0.0,0001172724,"['NYSE', 'OTC']",GOLD FIELDS LTD,1231,1040,Gold and Silver Ores,"['GFI', 'GFIOF']"
2938,1.0,1.0,1.0,0001122993,['OTC'],BROOKMOUNT EXPLORATIONS INC,1130,1400,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),['BMXI']
2939,1.0,1.0,1.0,0001509957,['OTC'],Can B Corp,1231,5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",['CANB']
2940,0.0,0.0,0.0,0001861785,[''],SOS Hydration Inc.,1231,2080,Beverages,['SOSH']
2941,1.0,1.0,1.0,0000790816,['NYSE'],BRANDYWINE REALTY TRUST,1231,6798,Real Estate Investment Trusts,['BDN']
2942,1.0,1.0,1.0,0000071691,['NYSE'],NEW YORK TIMES CO,1231,2711,Newspapers: Publishing or  Publishing & Printing,['NYT']
2943,0.0,0.0,0.0,0001331421,['OTC'],"HALLMARK VENTURE GROUP, INC.",,6500,Real Estate,['HLLK']
2944,0.0,0.0,0.0,0001443575,['OTC'],"Avidbank Holdings, Inc.",1231,,,['AVBH']
2945,1.0,1.0,1.0,0001402829,['NYSE'],Orion Group Holdings Inc,1231,1600,Heavy Construction Other Than Bldg Const - Contractors,['ORN']
2946,1.0,1.0,1.0,0000821130,"['NYSE', 'NYSE', 'NYSE', 'NYSE']",UNITED STATES CELLULAR CORP,1231,4812,Radiotelephone Communications,"['USM', 'UZE', 'UZF', 'UZD']"
2947,1.0,1.0,1.0,0001067701,['NYSE'],"UNITED RENTALS, INC.",1231,7359,"Services-Equipment Rental & Leasing, NEC",['URI']
2948,1.0,1.0,1.0,0001835567,"['Nasdaq', 'Nasdaq']","Pear Therapeutics, Inc.",1231,8000,Services-Health Services,"['PEAR', 'PEARW']"
2949,0.0,0.0,0.0,0001473086,['OTC'],Oxford Bank Corp,1231,,,['OXBC']
2950,1.0,1.0,1.0,0001041633,['OTC'],Futuris Co,0331,1382,Oil & Gas Field Exploration Services,['FTRS']
2951,1.0,1.0,1.0,0001618755,['OTC'],Restaurant Brands International Limited Partnership,1231,5812,Retail-Eating  Places,['RSTRF']
2952,1.0,1.0,1.0,0001173420,['NYSE'],NOVAGOLD RESOURCES INC,1130,1040,Gold and Silver Ores,['NG']
2953,1.0,1.0,1.0,0001807046,['NYSE'],"Belpointe PREP, LLC",1231,6500,Real Estate,['OZ']
2954,0.0,0.0,1.0,0001320375,['NYSE'],BlackRock Enhanced Global Dividend Trust,1031,,,['BOE']
2955,1.0,1.0,1.0,0001065696,['Nasdaq'],LKQ CORP,1231,5010,Wholesale-Motor Vehicles & Motor Vehicle Parts & Supplies,['LKQ']
2956,1.0,1.0,1.0,0000701347,['NYSE'],CENTRAL PACIFIC FINANCIAL CORP,1231,6022,State Commercial Banks,['CPF']
2957,0.0,0.0,0.0,0001166272,"['Nasdaq', 'OTC']",GENETIC TECHNOLOGIES LTD,,2836,"Biological Products, (No Diagnostic Substances)","['GENE', 'GNTLF']"
2958,0.0,0.0,0.0,0001437771,"['OTC', 'OTC']",Snam Rete Gas SpA,,,,"['SNMRY', 'SNMRF']"
2959,1.0,1.0,1.0,0001874138,['OTC'],"Sparx Holdings Group, Inc.",0630,6770,Blank Checks,['PRTM']
2960,1.0,1.0,1.0,0001404912,"['NYSE', 'NYSE', 'NYSE']",KKR & Co. Inc.,1231,6282,Investment Advice,"['KKR', 'KKR-PC', 'KKRS']"
2961,1.0,1.0,1.0,0000917225,['NYSE'],SOLITARIO ZINC CORP.,1231,1040,Gold and Silver Ores,['XPL']
2962,1.0,1.0,1.0,0001716583,"['Nasdaq', 'Nasdaq']",Hyzon Motors Inc.,1231,3620,Electrical Industrial Apparatus,"['HYZN', 'HYZNW']"
2963,1.0,1.0,1.0,0001751008,['Nasdaq'],AppLovin Corp,1231,7370,"Services-Computer Programming, Data Processing, Etc.",['APP']
2964,1.0,1.0,1.0,0001834376,['Nasdaq'],InnovAge Holding Corp.,0630,8000,Services-Health Services,['INNV']
2965,0.0,0.0,1.0,0001547341,['NYSE'],ClearBridge MLP & Midstream Total Return Fund Inc.,1130,,,['CTR']
2966,1.0,1.0,1.0,0001070494,['Nasdaq'],ACADIA PHARMACEUTICALS INC,1231,2834,Pharmaceutical Preparations,['ACAD']
2967,0.0,0.0,0.0,0000090391,['OTC'],SILVER SCOTT MINES INC,1231,,,['SILS']
2968,1.0,1.0,1.0,0001408198,['NYSE'],MSCI Inc.,1231,7389,"Services-Business Services, NEC",['MSCI']
2969,1.0,1.0,1.0,0000105132,['Nasdaq'],WD 40 CO,0831,2890,Miscellaneous Chemical Products,['WDFC']
2970,1.0,1.0,1.0,0000355948,['Nasdaq'],"RICHARDSON ELECTRONICS, LTD.",0527,5065,"Wholesale-Electronic Parts & Equipment, NEC",['RELL']
2971,1.0,1.0,1.0,0001632081,['OTC'],"MAKAMER HOLDINGS, INC.",1231,5412,Retail-Convenience Stores,['HWIN']
2972,0.0,0.0,1.0,0001513789,['NYSE'],FIRST TRUST ENERGY INFRASTRUCTURE FUND,1130,,,['FIF']
2973,1.0,1.0,1.0,0000850209,['NYSE'],"FOOT LOCKER, INC.",0128,5661,Retail-Shoe Stores,['FL']
2974,1.0,1.0,1.0,0001836074,"['NYSE', 'NYSE', 'NYSE']",Warburg Pincus Capital Corp I-B,1231,6770,Blank Checks,"['WPCB', 'WPCB-WT', 'WPCB-UN']"
2975,1.0,1.0,1.0,0001566373,['Nasdaq'],"F-star Therapeutics, Inc.",1231,2834,Pharmaceutical Preparations,['FSTX']
2976,1.0,1.0,1.0,0001397795,[''],"Born, Inc.",1231,8741,Services-Management Services,['BRRN']
2977,1.0,1.0,1.0,0001357874,['Nasdaq'],PRECISION BIOSCIENCES INC,1231,2836,"Biological Products, (No Diagnostic Substances)",['DTIL']
2978,1.0,1.0,1.0,0001512931,['Nasdaq'],MONROE CAPITAL Corp,1231,,,['MRCC']
2979,1.0,1.0,1.0,0001405495,['Nasdaq'],"InterDigital, Inc.",1231,6794,Patent Owners & Lessors,['IDCC']
2980,1.0,1.0,1.0,0001325618,['Nasdaq'],IRADIMED CORP,1231,3841,Surgical & Medical Instruments & Apparatus,['IRMD']
2981,1.0,1.0,1.0,0001338929,['OTC'],"Global Fiber Technologies, Inc.",1231,5130,"Wholesale-Apparel, Piece Goods & Notions",['GFTX']
2982,0.0,0.0,1.0,0001754836,"['NYSE', 'NYSE']",Eagle Point Income Co Inc.,1231,,,"['EIC', 'EICA']"
2983,0.0,0.0,0.0,0001734237,[''],"Graze, Inc.",1231,3524,Lawn & Garden Tractors & Home Lawn & Gardens Equip,['GRAZ']
2984,1.0,1.0,1.0,0000866291,['Nasdaq'],"ALLEGRO MICROSYSTEMS, INC.",0331,3674,Semiconductors & Related Devices,['ALGM']
2985,1.0,1.0,1.0,0000773717,['OTC'],"American Clean Resources Group, Inc.",1231,1400,Mining & Quarrying of  Nonmetallic Minerals (No Fuels),['ACRG']
2986,0.0,0.0,0.0,0000890541,['NYSE'],"FOREIGN TRADE BANK OF LATIN AMERICA, INC.",1231,6029,"Commercial Banks, NEC",['BLX']
2987,1.0,1.0,1.0,0000898171,[''],UWHARRIE CAPITAL CORP,1231,6022,State Commercial Banks,['UWHR']
2988,0.0,0.0,0.0,0001866390,['NYSE'],Babylon Holdings Ltd,,8000,Services-Health Services,['BBLN']
2989,0.0,0.0,0.0,0000884152,['NYSE'],Invesco Municipal Opportunity Trust,1031,,,['VMO']
2990,1.0,1.0,1.0,0001082038,['Nasdaq'],DURECT CORP,1231,2834,Pharmaceutical Preparations,['DRRX']
2991,1.0,1.0,1.0,0001805651,['Nasdaq'],"MARKETWISE, INC.",1231,7372,Services-Prepackaged Software,['MKTW']
2992,1.0,1.0,1.0,0000310142,['NYSE'],SENSIENT TECHNOLOGIES CORP,1231,2860,Industrial Organic Chemicals,['SXT']
2993,0.0,0.0,0.0,0001455634,['OTC'],Connect Group PLC / ADR,,,,['SMWPY']
2994,1.0,1.0,1.0,0001616862,['NYSE'],Axalta Coating Systems Ltd.,1231,2851,"Paints, Varnishes, Lacquers, Enamels & Allied Prods",['AXTA']
2995,1.0,1.0,1.0,0001596062,['OTC'],Q BioMed Inc.,1130,2834,Pharmaceutical Preparations,['QBIO']
2996,1.0,1.0,1.0,0001734722,['NYSE'],"UiPath, Inc.",0131,7372,Services-Prepackaged Software,['PATH']
2997,1.0,0.0,1.0,0001892492,['Nasdaq'],"Cryptyde, Inc.",1231,2650,Paperboard Containers & Boxes,['TYDE']
2998,0.0,0.0,0.0,0001857971,[''],Clarios International Inc.,0930,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",['BTRY']
2999,1.0,1.0,1.0,0001520006,['NYSE'],Matador Resources Co,1231,1311,Crude Petroleum & Natural Gas,['MTDR']
3000,1.0,1.0,1.0,0001517375,['Nasdaq'],"Sprout Social, Inc.",1231,7372,Services-Prepackaged Software,['SPT']
3001,1.0,1.0,1.0,0001751788,['NYSE'],DOW INC.,1231,2821,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",['DOW']
3002,0.0,0.0,0.0,0001659520,['NYSE'],SilverCrest Metals Inc.,1231,1040,Gold and Silver Ores,['SILV']
3003,0.0,0.0,0.0,0001795579,['Nasdaq'],Calliditas Therapeutics AB,1231,2834,Pharmaceutical Preparations,['CALT']
3004,1.0,1.0,1.0,0001596961,['Nasdaq'],"RumbleOn, Inc.",1231,7371,Services-Computer Programming Services,['RMBL']
3005,1.0,1.0,1.0,0001138608,['OTC'],"BLOOMIOS, INC.",1231,2833,Medicinal Chemicals & Botanical Products,['BLMS']
3006,1.0,1.0,1.0,0001020859,['NYSE'],UNITED NATURAL FOODS INC,0731,5141,"Wholesale-Groceries, General Line",['UNFI']
3007,1.0,1.0,1.0,0001653087,['Nasdaq'],"Alector, Inc.",1231,2836,"Biological Products, (No Diagnostic Substances)",['ALEC']
3008,1.0,1.0,1.0,0000008177,['Nasdaq'],ATLANTIC AMERICAN CORP,1231,6311,Life Insurance,['AAME']
3009,1.0,1.0,1.0,0001368458,['NYSE'],"Sally Beauty Holdings, Inc.",0930,5990,"Retail-Retail Stores, NEC",['SBH']
3010,0.0,0.0,0.0,0001768666,['NYSE'],BlackRock Science & Technology Trust II,1231,,,['BSTZ']
3011,1.0,1.0,1.0,0001634293,[''],"Exceed World, Inc.",0930,8200,Services-Educational Services,['EXDW']
3012,1.0,1.0,1.0,0001660134,['Nasdaq'],"Okta, Inc.",0131,7372,Services-Prepackaged Software,['OKTA']
3013,1.0,1.0,1.0,0000799288,['Nasdaq'],"LANDS' END, INC.",0127,5651,Retail-Family Clothing Stores,['LE']
3014,1.0,1.0,1.0,0001267565,['Nasdaq'],"COLLEGIUM PHARMACEUTICAL, INC",1231,2834,Pharmaceutical Preparations,['COLL']
3015,0.0,0.0,0.0,0001722926,['Nasdaq'],ASLAN Pharmaceuticals Ltd,1231,2834,Pharmaceutical Preparations,['ASLN']
3016,1.0,1.0,1.0,0001481646,['Nasdaq'],"Accolade, Inc.",0228,7389,"Services-Business Services, NEC",['ACCD']
3017,1.0,1.0,1.0,0001305168,['NYSE'],"ARC DOCUMENT SOLUTIONS, INC.",1231,7330,"Services-Mailing, Reproduction, Commercial Art & Photography",['ARC']
3018,1.0,1.0,1.0,0001569340,['OTC'],"Cell Source, Inc.",1231,2834,Pharmaceutical Preparations,['CLCS']
3019,1.0,1.0,1.0,0001794942,['OTC'],"Stark Focus Group, Inc.",1231,5130,"Wholesale-Apparel, Piece Goods & Notions",['SKFG']
3020,1.0,1.0,1.0,0000719274,['OTC'],GIGA TRONICS INC,1231,3825,Instruments For Meas & Testing of  Electricity & Elec Signals,['GIGA']
3021,0.0,0.0,0.0,0001748680,['Nasdaq'],1WS Credit Income Fund,,,,['OWSCX']
3022,1.0,1.0,1.0,0001640428,['Nasdaq'],"EverQuote, Inc.",1231,7370,"Services-Computer Programming, Data Processing, Etc.",['EVER']
3023,1.0,1.0,1.0,0001862150,"['Nasdaq', 'Nasdaq']",Cingulate Inc.,1231,2834,Pharmaceutical Preparations,"['CING', 'CINGW']"
3024,1.0,1.0,1.0,0000021076,['NYSE'],CLOROX CO /DE/,0630,2842,"Specialty Cleaning, Polishing and Sanitation Preparations",['CLX']
3025,1.0,1.0,1.0,0001024725,['NYSE'],TENNECO INC,1231,3714,Motor Vehicle Parts & Accessories,['TEN']
3026,1.0,1.0,1.0,0001687919,[''],FORGE INNOVATION DEVELOPMENT CORP.,,6552,Land Subdividers & Developers (No Cemeteries),['FGNV']
3027,0.0,0.0,0.0,0001119769,['Nasdaq'],CERAGON NETWORKS LTD,1231,3663,Radio & Tv Broadcasting & Communications Equipment,['CRNT']
3028,1.0,1.0,1.0,0001785345,['Nasdaq'],"Landos Biopharma, Inc.",1231,2834,Pharmaceutical Preparations,['LABP']
3029,1.0,1.0,1.0,0001420108,['OTC'],"Glucose Health, Inc.",1231,2833,Medicinal Chemicals & Botanical Products,['GLUC']
3030,0.0,0.0,0.0,0001611831,['OTC'],CANDELARIA MINING CORP.,0430,,,['CDELF']
3031,1.0,1.0,1.0,0001388319,['OTC'],"U.S. Stem Cell, Inc.",1231,8731,Services-Commercial Physical & Biological Research,['USRM']
3032,1.0,1.0,1.0,0000842633,['Nasdaq'],TRIMAS CORP,1231,3460,Metal Forgings & Stampings,['TRS']
3033,1.0,1.0,1.0,0001795938,[''],Creations Inc,1231,6199,Finance Services,['CEAI']
3034,0.0,0.0,0.0,0001715497,['NYSE'],Borr Drilling Ltd,1231,1381,Drilling Oil & Gas Wells,['BORR']
3035,1.0,1.0,1.0,0001502966,['OTC'],"Digipath, Inc.",0930,8742,Services-Management Consulting Services,['DIGP']
3036,0.0,0.0,0.0,0001012139,['OTC'],GUANGSHEN RAILWAY CO LTD,1231,4011,"Railroads, Line-Haul Operating",['GNGYF']
3037,1.0,1.0,1.0,0000039368,['NYSE'],FULLER H B CO,1126,2891,Adhesives & Sealants,['FUL']
3038,1.0,1.0,1.0,0001393781,['OTC'],Quality Industrial Corp.,1231,7374,Services-Computer Processing & Data Preparation,['QIND']
3039,1.0,1.0,1.0,0001436208,['Nasdaq'],Legacy Housing Corp,1231,2451,Mobile Homes,['LEGH']
3040,1.0,1.0,1.0,0001869198,['NYSE'],"Life Time Group Holdings, Inc.",1231,7997,Services-Membership Sports & Recreation Clubs,['LTH']
3041,1.0,1.0,1.0,0001018164,['Nasdaq'],WILLIS LEASE FINANCE CORP,1231,5080,"Wholesale-Machinery, Equipment & Supplies",['WLFC']
3042,1.0,1.0,1.0,0001157647,['Nasdaq'],"Western New England Bancorp, Inc.",1231,6035,"Savings Institution, Federally Chartered",['WNEB']
3043,1.0,1.0,1.0,0001799448,['Nasdaq'],"Aligos Therapeutics, Inc.",1231,2836,"Biological Products, (No Diagnostic Substances)",['ALGS']
3044,0.0,0.0,1.0,0001270131,['NYSE'],LMP CAPITAL & INCOME FUND INC.,1130,,,['SCD']
3045,0.0,0.0,0.0,0001098462,[''],METALINK LTD,1231,3674,Semiconductors & Related Devices,['MTLK']
3046,0.0,0.0,0.0,0001880047,[''],Eleison Pharmaceuticals Inc,1231,2834,Pharmaceutical Preparations,['ELSN']
3047,1.0,1.0,1.0,0001353499,['OTC'],Max Sound Corp,1231,7374,Services-Computer Processing & Data Preparation,['MAXD']
3048,0.0,0.0,0.0,0001630511,"['OTC', 'OTC']",Ensurge Micropower ASA/ADR,0215,,,"['ENMPY', 'ENMPF']"
3049,0.0,0.0,1.0,0001923840,['Nasdaq'],"Third Harmonic Bio, Inc.",1231,2834,Pharmaceutical Preparations,['THRD']
3050,1.0,1.0,1.0,0001431934,['OTC'],OWC Pharmaceutical Research Corp.,1231,3841,Surgical & Medical Instruments & Apparatus,['OWCP']
3051,0.0,0.0,1.0,0000804116,['NYSE'],"ROYCE VALUE TRUST, INC.",1231,,,['RVT']
3052,1.0,1.0,1.0,0001095315,['Nasdaq'],PFSWEB INC,1231,7389,"Services-Business Services, NEC",['PFSW']
3053,1.0,1.0,1.0,0000887396,['NYSE'],EMPIRE PETROLEUM CORP,1231,1311,Crude Petroleum & Natural Gas,['EP']
3054,1.0,1.0,1.0,0001559172,['OTC'],"DIEGO PELLICER WORLDWIDE, INC",1231,8200,Services-Educational Services,['DPWW']
